#	Temperatur 1 (°C)	Temperatur 2 (°C)	Temperatur 3 (°C)	Temperatur 4 (°C)	Temperatur 5 (°C)	Temperatur 6 (°C)	Temperatur 7 (°C)	Temperatur 8 (°C)
1	17.17	16.94	17.33	17.37	16.14	16.13	17.54	19.19
2	17.19	17.31	17.80	17.40	16.26	17.29	17.60	19.17
3	17.26	18.64	19.39	17.51	16.89	19.85	17.82	19.16
4	17.51	20.23	21.27	17.82	17.97	22.20	18.38	19.15
5	17.92	21.74	23.01	18.33	19.22	24.16	19.21	19.15
6	18.44	23.08	24.53	18.94	20.50	25.81	20.19	19.15
7	19.02	24.27	25.85	19.63	21.78	27.23	21.23	19.15
8	19.63	25.32	26.98	20.34	23.01	28.47	22.27	19.18
9	20.26	26.24	27.96	21.04	24.19	29.57	23.28	19.21
10	20.88	27.07	28.80	21.73	25.30	30.57	24.23	19.25
11	21.50	27.80	29.55	22.40	26.36	31.47	25.13	19.32
